date,product_id,product_name,category,units_sold,current_stock,price,supplier,warehouse_location,lead_time_days,revenue
2021-10-06,P001,Wireless Earbuds,Electronics,3,3049,151,ElectroHub,Tokyo,2,453
2021-10-07,P001,Wireless Earbuds,Electronics,6,3047,151,TechSupply Ltd,Tokyo,12,906
2021-10-08,P001,Wireless Earbuds,Electronics,2,3046,151,ElectroHub,Osaka,8,302
2021-10-09,P001,Wireless Earbuds,Electronics,2,3050,151,GadgetPro,Nagoya,13,302
2021-10-10,P001,Wireless Earbuds,Electronics,4,3054,151,ElectroHub,Nagoya,8,604
2021-10-11,P001,Wireless Earbuds,Electronics,4,3068,151,TechSupply Ltd,Osaka,7,604
2021-10-12,P001,Wireless Earbuds,Electronics,3,3083,151,GadgetPro,Osaka,4,453
2021-10-13,P001,Wireless Earbuds,Electronics,5,3082,151,TechSupply Ltd,Tokyo,10,755
2021-10-14,P001,Wireless Earbuds,Electronics,5,3096,151,TechSupply Ltd,Tokyo,7,755
2021-10-15,P001,Wireless Earbuds,Electronics,2,3109,151,GadgetPro,Tokyo,3,302
2021-10-16,P001,Wireless Earbuds,Electronics,5,3121,151,TechSupply Ltd,Osaka,8,755
2021-10-17,P001,Wireless Earbuds,Electronics,8,3118,151,GadgetPro,Tokyo,7,1208
2021-10-18,P001,Wireless Earbuds,Electronics,6,3126,151,TechSupply Ltd,Tokyo,8,906
2021-10-19,P001,Wireless Earbuds,Electronics,7,3125,151,TechSupply Ltd,Osaka,8,1057
2021-10-20,P001,Wireless Earbuds,Electronics,6,3127,151,ElectroHub,Nagoya,11,906
2021-10-21,P001,Wireless Earbuds,Electronics,5,3128,151,ElectroHub,Tokyo,2,755
2021-10-22,P001,Wireless Earbuds,Electronics,3,3127,151,GadgetPro,Nagoya,5,453
2021-10-23,P001,Wireless Earbuds,Electronics,5,3139,151,ElectroHub,Osaka,7,755
2021-10-24,P001,Wireless Earbuds,Electronics,3,3154,151,ElectroHub,Tokyo,8,453
2021-10-25,P001,Wireless Earbuds,Electronics,4,3163,151,TechSupply Ltd,Tokyo,7,604
2021-10-26,P001,Wireless Earbuds,Electronics,5,3162,151,TechSupply Ltd,Tokyo,11,755
2021-10-27,P001,Wireless Earbuds,Electronics,4,3169,151,GadgetPro,Osaka,8,604
2021-10-28,P001,Wireless Earbuds,Electronics,5,3167,151,GadgetPro,Osaka,7,755
2021-10-29,P001,Wireless Earbuds,Electronics,7,3175,151,TechSupply Ltd,Osaka,2,1057
2021-10-30,P001,Wireless Earbuds,Electronics,4,3180,151,GadgetPro,Tokyo,9,604
2021-10-31,P001,Wireless Earbuds,Electronics,4,3193,151,TechSupply Ltd,Osaka,11,604
2021-11-01,P001,Wireless Earbuds,Electronics,8,3204,151,GadgetPro,Tokyo,10,1208
2021-11-02,P001,Wireless Earbuds,Electronics,4,3201,151,TechSupply Ltd,Nagoya,8,604
2021-11-03,P001,Wireless Earbuds,Electronics,4,3213,151,ElectroHub,Tokyo,13,604
2021-11-04,P001,Wireless Earbuds,Electronics,8,3217,151,GadgetPro,Osaka,9,1208
2021-11-05,P001,Wireless Earbuds,Electronics,7,3210,151,GadgetPro,Tokyo,13,1057
2021-11-06,P001,Wireless Earbuds,Electronics,8,3216,151,GadgetPro,Osaka,3,1208
2021-11-07,P001,Wireless Earbuds,Electronics,8,3226,151,ElectroHub,Nagoya,13,1208
2021-11-08,P001,Wireless Earbuds,Electronics,4,3235,151,ElectroHub,Tokyo,8,604
2021-11-09,P001,Wireless Earbuds,Electronics,6,3236,151,TechSupply Ltd,Osaka,6,906
2021-11-10,P001,Wireless Earbuds,Electronics,6,3240,151,TechSupply Ltd,Tokyo,12,906
2021-11-11,P001,Wireless Earbuds,Electronics,5,3248,151,TechSupply Ltd,Nagoya,8,755
2021-11-12,P001,Wireless Earbuds,Electronics,6,3253,151,ElectroHub,Nagoya,6,906
2021-11-13,P001,Wireless Earbuds,Electronics,7,3264,151,GadgetPro,Nagoya,5,1057
2021-11-14,P001,Wireless Earbuds,Electronics,12,3267,151,TechSupply Ltd,Osaka,11,1812
2021-11-15,P001,Wireless Earbuds,Electronics,8,3261,151,ElectroHub,Nagoya,2,1208
2021-11-16,P001,Wireless Earbuds,Electronics,6,3262,151,GadgetPro,Tokyo,6,906
2021-11-17,P001,Wireless Earbuds,Electronics,6,3256,151,ElectroHub,Nagoya,9,906
2021-11-18,P001,Wireless Earbuds,Electronics,6,3259,151,GadgetPro,Tokyo,8,906
2021-11-19,P001,Wireless Earbuds,Electronics,10,3259,151,TechSupply Ltd,Tokyo,13,1510
2021-11-20,P001,Wireless Earbuds,Electronics,7,3252,151,TechSupply Ltd,Osaka,4,1057
2021-11-21,P001,Wireless Earbuds,Electronics,11,3259,151,GadgetPro,Tokyo,7,1661
2021-11-22,P001,Wireless Earbuds,Electronics,9,3255,151,GadgetPro,Tokyo,3,1359
2021-11-23,P001,Wireless Earbuds,Electronics,4,3268,151,TechSupply Ltd,Osaka,6,604
2021-11-24,P001,Wireless Earbuds,Electronics,3,3269,151,TechSupply Ltd,Osaka,4,453
2021-11-25,P001,Wireless Earbuds,Electronics,4,3270,151,GadgetPro,Nagoya,2,604
2021-11-26,P001,Wireless Earbuds,Electronics,9,3269,151,TechSupply Ltd,Tokyo,4,1359
2021-11-27,P001,Wireless Earbuds,Electronics,4,3272,151,TechSupply Ltd,Tokyo,3,604
2021-11-28,P001,Wireless Earbuds,Electronics,6,3271,151,TechSupply Ltd,Nagoya,10,906
2021-11-29,P001,Wireless Earbuds,Electronics,7,3267,151,GadgetPro,Osaka,12,1057
2021-11-30,P001,Wireless Earbuds,Electronics,1,3270,151,GadgetPro,Nagoya,6,151
2021-12-01,P001,Wireless Earbuds,Electronics,7,3267,151,TechSupply Ltd,Tokyo,4,1057
2021-12-02,P001,Wireless Earbuds,Electronics,5,3278,151,ElectroHub,Osaka,6,755
2021-12-03,P001,Wireless Earbuds,Electronics,3,3278,151,ElectroHub,Nagoya,9,453
2021-12-04,P001,Wireless Earbuds,Electronics,5,3289,151,TechSupply Ltd,Nagoya,4,755
2021-12-05,P001,Wireless Earbuds,Electronics,4,3293,151,ElectroHub,Osaka,11,604
2021-12-06,P001,Wireless Earbuds,Electronics,8,3303,151,GadgetPro,Osaka,2,1208
2021-12-07,P001,Wireless Earbuds,Electronics,7,3303,151,ElectroHub,Tokyo,7,1057
2021-12-08,P001,Wireless Earbuds,Electronics,7,3304,151,ElectroHub,Nagoya,11,1057
2021-12-09,P001,Wireless Earbuds,Electronics,6,3311,151,ElectroHub,Nagoya,10,906
2021-12-10,P001,Wireless Earbuds,Electronics,8,3305,151,TechSupply Ltd,Osaka,5,1208
2021-12-11,P001,Wireless Earbuds,Electronics,5,3318,151,ElectroHub,Osaka,13,755
2021-12-12,P001,Wireless Earbuds,Electronics,7,3322,151,GadgetPro,Nagoya,11,1057
2021-12-13,P001,Wireless Earbuds,Electronics,12,3313,151,GadgetPro,Osaka,8,1812
2021-12-14,P001,Wireless Earbuds,Electronics,3,3319,151,TechSupply Ltd,Nagoya,13,453
2021-12-15,P001,Wireless Earbuds,Electronics,4,3327,151,ElectroHub,Tokyo,7,604
2021-12-16,P001,Wireless Earbuds,Electronics,7,3320,151,TechSupply Ltd,Tokyo,9,1057
2021-12-17,P001,Wireless Earbuds,Electronics,6,3329,151,GadgetPro,Tokyo,10,906
2021-12-18,P001,Wireless Earbuds,Electronics,11,3334,151,GadgetPro,Osaka,2,1661
2021-12-19,P001,Wireless Earbuds,Electronics,10,3334,151,TechSupply Ltd,Nagoya,5,1510
2021-12-20,P001,Wireless Earbuds,Electronics,7,3341,151,GadgetPro,Osaka,5,1057
2021-12-21,P001,Wireless Earbuds,Electronics,8,3338,151,GadgetPro,Osaka,6,1208
2021-12-22,P001,Wireless Earbuds,Electronics,4,3341,151,GadgetPro,Tokyo,9,604
2021-12-23,P001,Wireless Earbuds,Electronics,9,3335,151,ElectroHub,Tokyo,12,1359
2021-12-24,P001,Wireless Earbuds,Electronics,4,3338,151,ElectroHub,Nagoya,8,604
2021-12-25,P001,Wireless Earbuds,Electronics,15,3333,151,TechSupply Ltd,Nagoya,11,2265
2021-12-26,P001,Wireless Earbuds,Electronics,3,3348,151,ElectroHub,Tokyo,11,453
2021-12-27,P001,Wireless Earbuds,Electronics,2,3349,151,TechSupply Ltd,Nagoya,13,302
2021-12-28,P001,Wireless Earbuds,Electronics,15,3335,151,TechSupply Ltd,Nagoya,9,2265
2021-12-29,P001,Wireless Earbuds,Electronics,5,3334,151,TechSupply Ltd,Osaka,5,755
2021-12-30,P001,Wireless Earbuds,Electronics,3,3347,151,TechSupply Ltd,Osaka,12,453
2021-12-31,P001,Wireless Earbuds,Electronics,6,3357,151,TechSupply Ltd,Nagoya,7,906
2022-01-01,P001,Wireless Earbuds,Electronics,7,3363,151,GadgetPro,Tokyo,9,1057
2022-01-02,P001,Wireless Earbuds,Electronics,9,3373,151,TechSupply Ltd,Tokyo,9,1359
2022-01-03,P001,Wireless Earbuds,Electronics,3,3387,151,TechSupply Ltd,Nagoya,9,453
2022-01-04,P001,Wireless Earbuds,Electronics,4,3402,151,TechSupply Ltd,Nagoya,2,604
2022-01-05,P001,Wireless Earbuds,Electronics,4,3408,151,TechSupply Ltd,Nagoya,11,604
2022-01-06,P001,Wireless Earbuds,Electronics,6,3402,151,TechSupply Ltd,Tokyo,11,906
2022-01-07,P001,Wireless Earbuds,Electronics,2,3407,151,GadgetPro,Tokyo,11,302
2022-01-08,P001,Wireless Earbuds,Electronics,10,3404,151,GadgetPro,Osaka,9,1510
2022-01-09,P001,Wireless Earbuds,Electronics,7,3397,151,TechSupply Ltd,Nagoya,11,1057
2022-01-10,P001,Wireless Earbuds,Electronics,3,3399,151,GadgetPro,Nagoya,5,453
2022-01-11,P001,Wireless Earbuds,Electronics,7,3404,151,GadgetPro,Nagoya,3,1057
2022-01-12,P001,Wireless Earbuds,Electronics,3,3413,151,TechSupply Ltd,Osaka,3,453
2022-01-13,P001,Wireless Earbuds,Electronics,6,3425,151,GadgetPro,Nagoya,9,906
2022-01-14,P001,Wireless Earbuds,Electronics,2,3428,151,TechSupply Ltd,Osaka,7,302
2022-01-15,P001,Wireless Earbuds,Electronics,6,3437,151,ElectroHub,Tokyo,10,906
2022-01-16,P001,Wireless Earbuds,Electronics,6,3446,151,ElectroHub,Osaka,12,906
2022-01-17,P001,Wireless Earbuds,Electronics,4,3460,151,GadgetPro,Tokyo,13,604
2022-01-18,P001,Wireless Earbuds,Electronics,5,3465,151,TechSupply Ltd,Tokyo,5,755
2022-01-19,P001,Wireless Earbuds,Electronics,3,3472,151,GadgetPro,Nagoya,4,453
2022-01-20,P001,Wireless Earbuds,Electronics,3,3482,151,TechSupply Ltd,Nagoya,3,453
2022-01-21,P001,Wireless Earbuds,Electronics,10,3480,151,GadgetPro,Osaka,10,1510
2022-01-22,P001,Wireless Earbuds,Electronics,5,3487,151,ElectroHub,Osaka,4,755
2022-01-23,P001,Wireless Earbuds,Electronics,6,3489,151,GadgetPro,Nagoya,2,906
2022-01-24,P001,Wireless Earbuds,Electronics,4,3492,151,GadgetPro,Osaka,11,604
2022-01-25,P001,Wireless Earbuds,Electronics,4,3493,151,TechSupply Ltd,Nagoya,12,604
2022-01-26,P001,Wireless Earbuds,Electronics,5,3488,151,ElectroHub,Tokyo,4,755
2022-01-27,P001,Wireless Earbuds,Electronics,4,3491,151,ElectroHub,Tokyo,12,604
2022-01-28,P001,Wireless Earbuds,Electronics,6,3488,151,GadgetPro,Nagoya,13,906
2022-01-29,P001,Wireless Earbuds,Electronics,8,3491,151,GadgetPro,Osaka,5,1208
2022-01-30,P001,Wireless Earbuds,Electronics,4,3495,151,GadgetPro,Osaka,10,604
2022-01-31,P001,Wireless Earbuds,Electronics,6,3508,151,TechSupply Ltd,Tokyo,6,906
2022-02-01,P001,Wireless Earbuds,Electronics,6,3510,151,ElectroHub,Nagoya,5,906
2022-02-02,P001,Wireless Earbuds,Electronics,5,3518,151,ElectroHub,Osaka,13,755
2022-02-03,P001,Wireless Earbuds,Electronics,6,3516,151,GadgetPro,Nagoya,13,906
2022-02-04,P001,Wireless Earbuds,Electronics,8,3510,151,GadgetPro,Tokyo,2,1208
2022-02-05,P001,Wireless Earbuds,Electronics,7,3513,151,ElectroHub,Nagoya,3,1057
2022-02-06,P001,Wireless Earbuds,Electronics,6,3511,151,GadgetPro,Osaka,3,906
2022-02-07,P001,Wireless Earbuds,Electronics,5,3512,151,ElectroHub,Osaka,12,755
2022-02-08,P001,Wireless Earbuds,Electronics,7,3508,151,GadgetPro,Tokyo,4,1057
2022-02-09,P001,Wireless Earbuds,Electronics,4,3522,151,GadgetPro,Nagoya,8,604
2022-02-10,P001,Wireless Earbuds,Electronics,3,3535,151,GadgetPro,Nagoya,9,453
2022-02-11,P001,Wireless Earbuds,Electronics,4,3533,151,TechSupply Ltd,Osaka,6,604
2022-02-12,P001,Wireless Earbuds,Electronics,5,3531,151,GadgetPro,Tokyo,2,755
2022-02-13,P001,Wireless Earbuds,Electronics,5,3544,151,GadgetPro,Tokyo,11,755
2022-02-14,P001,Wireless Earbuds,Electronics,6,3549,151,ElectroHub,Osaka,13,906
2022-02-15,P001,Wireless Earbuds,Electronics,6,3560,151,ElectroHub,Nagoya,12,906
2022-02-16,P001,Wireless Earbuds,Electronics,5,3555,151,TechSupply Ltd,Tokyo,12,755
2022-02-17,P001,Wireless Earbuds,Electronics,6,3560,151,TechSupply Ltd,Nagoya,8,906
2022-02-18,P001,Wireless Earbuds,Electronics,4,3558,151,ElectroHub,Osaka,11,604
2022-02-19,P001,Wireless Earbuds,Electronics,6,3560,151,GadgetPro,Nagoya,7,906
2022-02-20,P001,Wireless Earbuds,Electronics,2,3559,151,ElectroHub,Osaka,6,302
2022-02-21,P001,Wireless Earbuds,Electronics,4,3566,151,TechSupply Ltd,Nagoya,7,604
2022-02-22,P001,Wireless Earbuds,Electronics,2,3573,151,TechSupply Ltd,Tokyo,7,302
2022-02-23,P001,Wireless Earbuds,Electronics,5,3572,151,ElectroHub,Tokyo,2,755
2022-02-24,P001,Wireless Earbuds,Electronics,3,3569,151,TechSupply Ltd,Osaka,12,453
2022-02-25,P001,Wireless Earbuds,Electronics,5,3583,151,TechSupply Ltd,Osaka,9,755
2022-02-26,P001,Wireless Earbuds,Electronics,11,3573,151,GadgetPro,Nagoya,2,1661
2022-02-27,P001,Wireless Earbuds,Electronics,4,3571,151,ElectroHub,Osaka,7,604
2022-02-28,P001,Wireless Earbuds,Electronics,3,3569,151,ElectroHub,Nagoya,4,453
2022-03-01,P001,Wireless Earbuds,Electronics,6,3577,151,GadgetPro,Osaka,6,906
2022-03-02,P001,Wireless Earbuds,Electronics,7,3584,151,TechSupply Ltd,Tokyo,7,1057
2022-03-03,P001,Wireless Earbuds,Electronics,3,3593,151,ElectroHub,Tokyo,2,453
2022-03-04,P001,Wireless Earbuds,Electronics,8,3594,151,ElectroHub,Tokyo,3,1208
2022-03-05,P001,Wireless Earbuds,Electronics,7,3603,151,GadgetPro,Nagoya,10,1057
2022-03-06,P001,Wireless Earbuds,Electronics,4,3609,151,ElectroHub,Osaka,9,604
2022-03-07,P001,Wireless Earbuds,Electronics,5,3620,151,ElectroHub,Nagoya,2,755
2022-03-08,P001,Wireless Earbuds,Electronics,3,3631,151,ElectroHub,Osaka,4,453
2022-03-09,P001,Wireless Earbuds,Electronics,2,3637,151,ElectroHub,Osaka,12,302
2022-03-10,P001,Wireless Earbuds,Electronics,4,3648,151,GadgetPro,Tokyo,13,604
2022-03-11,P001,Wireless Earbuds,Electronics,6,3644,151,GadgetPro,Osaka,4,906
2022-03-12,P001,Wireless Earbuds,Electronics,7,3651,151,TechSupply Ltd,Tokyo,2,1057
2022-03-13,P001,Wireless Earbuds,Electronics,4,3660,151,TechSupply Ltd,Nagoya,9,604
2022-03-14,P001,Wireless Earbuds,Electronics,3,3672,151,GadgetPro,Tokyo,3,453
2022-03-15,P001,Wireless Earbuds,Electronics,3,3681,151,ElectroHub,Tokyo,4,453
2022-03-16,P001,Wireless Earbuds,Electronics,2,3698,151,ElectroHub,Nagoya,2,302
2022-03-17,P001,Wireless Earbuds,Electronics,4,3698,151,ElectroHub,Osaka,2,604
2022-03-18,P001,Wireless Earbuds,Electronics,1,3709,151,ElectroHub,Tokyo,7,151
2022-03-19,P001,Wireless Earbuds,Electronics,4,3708,151,TechSupply Ltd,Osaka,5,604
2022-03-20,P001,Wireless Earbuds,Electronics,4,3719,151,GadgetPro,Tokyo,12,604
2022-03-21,P001,Wireless Earbuds,Electronics,5,3718,151,TechSupply Ltd,Osaka,12,755
2022-03-22,P001,Wireless Earbuds,Electronics,7,3721,151,GadgetPro,Tokyo,3,1057
2022-03-23,P001,Wireless Earbuds,Electronics,1,3729,151,TechSupply Ltd,Nagoya,8,151
2022-03-24,P001,Wireless Earbuds,Electronics,7,3725,151,GadgetPro,Nagoya,10,1057
2022-03-25,P001,Wireless Earbuds,Electronics,5,3731,151,ElectroHub,Nagoya,2,755
2022-03-26,P001,Wireless Earbuds,Electronics,4,3734,151,TechSupply Ltd,Osaka,13,604
2022-03-27,P001,Wireless Earbuds,Electronics,6,3742,151,TechSupply Ltd,Nagoya,8,906
2022-03-28,P001,Wireless Earbuds,Electronics,2,3744,151,ElectroHub,Nagoya,6,302
2022-03-29,P001,Wireless Earbuds,Electronics,6,3742,151,ElectroHub,Tokyo,2,906
2022-03-30,P001,Wireless Earbuds,Electronics,3,3748,151,ElectroHub,Osaka,11,453
2022-03-31,P001,Wireless Earbuds,Electronics,6,3760,151,ElectroHub,Tokyo,7,906
2022-04-01,P001,Wireless Earbuds,Electronics,6,3773,151,GadgetPro,Osaka,12,906
2022-04-02,P001,Wireless Earbuds,Electronics,4,3778,151,TechSupply Ltd,Tokyo,4,604
2022-04-03,P001,Wireless Earbuds,Electronics,6,3776,151,ElectroHub,Nagoya,10,906
2022-04-04,P001,Wireless Earbuds,Electronics,3,3784,151,GadgetPro,Osaka,6,453
2022-04-05,P001,Wireless Earbuds,Electronics,5,3790,151,TechSupply Ltd,Nagoya,7,755
2022-04-06,P001,Wireless Earbuds,Electronics,5,3785,151,GadgetPro,Nagoya,5,755
2022-04-07,P001,Wireless Earbuds,Electronics,3,3797,151,TechSupply Ltd,Osaka,13,453
2022-04-08,P001,Wireless Earbuds,Electronics,5,3802,151,TechSupply Ltd,Osaka,8,755
2022-04-09,P001,Wireless Earbuds,Electronics,7,3807,151,TechSupply Ltd,Tokyo,4,1057
2022-04-10,P001,Wireless Earbuds,Electronics,4,3810,151,TechSupply Ltd,Nagoya,10,604
2022-04-11,P001,Wireless Earbuds,Electronics,4,3823,151,TechSupply Ltd,Nagoya,13,604
2022-04-12,P001,Wireless Earbuds,Electronics,1,3836,151,ElectroHub,Osaka,4,151
2022-04-13,P001,Wireless Earbuds,Electronics,7,3831,151,ElectroHub,Tokyo,4,1057
2022-04-14,P001,Wireless Earbuds,Electronics,7,3832,151,GadgetPro,Osaka,5,1057
2022-04-15,P001,Wireless Earbuds,Electronics,1,3845,151,TechSupply Ltd,Tokyo,3,151
2022-04-16,P001,Wireless Earbuds,Electronics,5,3850,151,ElectroHub,Tokyo,10,755
2022-04-17,P001,Wireless Earbuds,Electronics,8,3848,151,TechSupply Ltd,Nagoya,13,1208
2022-04-18,P001,Wireless Earbuds,Electronics,4,3857,151,TechSupply Ltd,Nagoya,12,604
2022-04-19,P001,Wireless Earbuds,Electronics,9,3861,151,ElectroHub,Tokyo,6,1359
2022-04-20,P001,Wireless Earbuds,Electronics,4,3874,151,TechSupply Ltd,Nagoya,11,604
2022-04-21,P001,Wireless Earbuds,Electronics,3,3886,151,GadgetPro,Nagoya,4,453
2022-04-22,P001,Wireless Earbuds,Electronics,8,3893,151,GadgetPro,Nagoya,10,1208
2022-04-23,P001,Wireless Earbuds,Electronics,2,3910,151,ElectroHub,Osaka,11,302
2022-04-24,P001,Wireless Earbuds,Electronics,1,3910,151,GadgetPro,Tokyo,8,151
2022-04-25,P001,Wireless Earbuds,Electronics,2,3921,151,TechSupply Ltd,Osaka,2,302
2022-04-26,P001,Wireless Earbuds,Electronics,6,3933,151,ElectroHub,Tokyo,9,906
2022-04-27,P001,Wireless Earbuds,Electronics,4,3948,151,TechSupply Ltd,Osaka,8,604
2022-04-28,P001,Wireless Earbuds,Electronics,2,3959,151,GadgetPro,Nagoya,4,302
2022-04-29,P001,Wireless Earbuds,Electronics,8,3959,151,GadgetPro,Tokyo,10,1208
2022-04-30,P001,Wireless Earbuds,Electronics,8,3951,151,GadgetPro,Osaka,2,1208
2022-05-01,P001,Wireless Earbuds,Electronics,4,3963,151,GadgetPro,Nagoya,4,604
2022-05-02,P001,Wireless Earbuds,Electronics,8,3957,151,TechSupply Ltd,Tokyo,11,1208
2022-05-03,P001,Wireless Earbuds,Electronics,4,3970,151,ElectroHub,Tokyo,10,604
2022-05-04,P001,Wireless Earbuds,Electronics,2,3970,151,TechSupply Ltd,Osaka,13,302
2022-05-05,P001,Wireless Earbuds,Electronics,3,3975,151,GadgetPro,Tokyo,9,453
2022-05-06,P001,Wireless Earbuds,Electronics,5,3979,151,TechSupply Ltd,Tokyo,12,755
2022-05-07,P001,Wireless Earbuds,Electronics,7,3991,151,ElectroHub,Nagoya,9,1057
2022-05-08,P001,Wireless Earbuds,Electronics,6,3987,151,ElectroHub,Nagoya,5,906
2022-05-09,P001,Wireless Earbuds,Electronics,6,3997,151,TechSupply Ltd,Osaka,10,906
2022-05-10,P001,Wireless Earbuds,Electronics,5,4003,151,ElectroHub,Tokyo,9,755
2022-05-11,P001,Wireless Earbuds,Electronics,5,4012,151,ElectroHub,Osaka,3,755
2022-05-12,P001,Wireless Earbuds,Electronics,5,4009,151,GadgetPro,Nagoya,4,755
2022-05-13,P001,Wireless Earbuds,Electronics,2,4022,151,GadgetPro,Osaka,6,302
2022-05-14,P001,Wireless Earbuds,Electronics,5,4017,151,TechSupply Ltd,Osaka,6,755
2022-05-15,P001,Wireless Earbuds,Electronics,3,4031,151,ElectroHub,Nagoya,2,453
2022-05-16,P001,Wireless Earbuds,Electronics,3,4045,151,TechSupply Ltd,Tokyo,9,453
2022-05-17,P001,Wireless Earbuds,Electronics,4,4045,151,TechSupply Ltd,Tokyo,2,604
2022-05-18,P001,Wireless Earbuds,Electronics,7,4051,151,GadgetPro,Tokyo,10,1057
2022-05-19,P001,Wireless Earbuds,Electronics,10,4043,151,ElectroHub,Nagoya,8,1510
2022-05-20,P001,Wireless Earbuds,Electronics,4,4039,151,TechSupply Ltd,Tokyo,10,604
2022-05-21,P001,Wireless Earbuds,Electronics,4,4039,151,GadgetPro,Nagoya,7,604
2022-05-22,P001,Wireless Earbuds,Electronics,7,4049,151,ElectroHub,Nagoya,9,1057
2022-05-23,P001,Wireless Earbuds,Electronics,1,4055,151,TechSupply Ltd,Nagoya,2,151
2022-05-24,P001,Wireless Earbuds,Electronics,7,4062,151,GadgetPro,Nagoya,2,1057
2022-05-25,P001,Wireless Earbuds,Electronics,2,4061,151,TechSupply Ltd,Nagoya,12,302
2022-05-26,P001,Wireless Earbuds,Electronics,5,4060,151,ElectroHub,Osaka,2,755
2022-05-27,P001,Wireless Earbuds,Electronics,3,4065,151,ElectroHub,Osaka,6,453
2022-05-28,P001,Wireless Earbuds,Electronics,7,4075,151,TechSupply Ltd,Nagoya,5,1057
2022-05-29,P001,Wireless Earbuds,Electronics,4,4090,151,GadgetPro,Osaka,10,604
2022-05-30,P001,Wireless Earbuds,Electronics,5,4085,151,ElectroHub,Nagoya,10,755
2022-05-31,P001,Wireless Earbuds,Electronics,4,4085,151,TechSupply Ltd,Osaka,2,604
2022-06-01,P001,Wireless Earbuds,Electronics,9,4082,151,TechSupply Ltd,Nagoya,3,1359
2022-06-02,P001,Wireless Earbuds,Electronics,5,4081,151,ElectroHub,Osaka,6,755
2022-06-03,P001,Wireless Earbuds,Electronics,5,4085,151,GadgetPro,Osaka,10,755
2022-06-04,P001,Wireless Earbuds,Electronics,5,4097,151,ElectroHub,Tokyo,6,755
2022-06-05,P001,Wireless Earbuds,Electronics,0,4114,151,ElectroHub,Tokyo,7,0
2022-06-06,P001,Wireless Earbuds,Electronics,2,4130,151,GadgetPro,Tokyo,7,302
2022-06-07,P001,Wireless Earbuds,Electronics,3,4138,151,ElectroHub,Nagoya,8,453
2022-06-08,P001,Wireless Earbuds,Electronics,2,4138,151,GadgetPro,Osaka,10,302
2022-06-09,P001,Wireless Earbuds,Electronics,0,4145,151,ElectroHub,Tokyo,10,0
2022-06-10,P001,Wireless Earbuds,Electronics,2,4143,151,TechSupply Ltd,Nagoya,2,302
2022-06-11,P001,Wireless Earbuds,Electronics,2,4153,151,TechSupply Ltd,Nagoya,10,302
2022-06-12,P001,Wireless Earbuds,Electronics,4,4153,151,ElectroHub,Osaka,8,604
2022-06-13,P001,Wireless Earbuds,Electronics,7,4157,151,ElectroHub,Tokyo,7,1057
2022-06-14,P001,Wireless Earbuds,Electronics,5,4161,151,ElectroHub,Osaka,11,755
2022-06-15,P001,Wireless Earbuds,Electronics,6,4169,151,TechSupply Ltd,Tokyo,13,906
2022-06-16,P001,Wireless Earbuds,Electronics,9,4171,151,GadgetPro,Osaka,12,1359
2022-06-17,P001,Wireless Earbuds,Electronics,5,4170,151,TechSupply Ltd,Osaka,2,755
2022-06-18,P001,Wireless Earbuds,Electronics,5,4174,151,TechSupply Ltd,Osaka,7,755
2022-06-19,P001,Wireless Earbuds,Electronics,8,4171,151,TechSupply Ltd,Nagoya,9,1208
2022-06-20,P001,Wireless Earbuds,Electronics,6,4177,151,TechSupply Ltd,Osaka,4,906
2022-06-21,P001,Wireless Earbuds,Electronics,6,4190,151,ElectroHub,Osaka,13,906
2022-06-22,P001,Wireless Earbuds,Electronics,6,4197,151,TechSupply Ltd,Tokyo,8,906
2022-06-23,P001,Wireless Earbuds,Electronics,5,4203,151,GadgetPro,Tokyo,6,755
2022-06-24,P001,Wireless Earbuds,Electronics,3,4218,151,TechSupply Ltd,Osaka,8,453
2022-06-25,P001,Wireless Earbuds,Electronics,5,4217,151,TechSupply Ltd,Tokyo,3,755
2022-06-26,P001,Wireless Earbuds,Electronics,10,4213,151,ElectroHub,Osaka,10,1510
2022-06-27,P001,Wireless Earbuds,Electronics,6,4207,151,ElectroHub,Nagoya,8,906
2022-06-28,P001,Wireless Earbuds,Electronics,5,4215,151,GadgetPro,Nagoya,11,755
2022-06-29,P001,Wireless Earbuds,Electronics,4,4223,151,ElectroHub,Tokyo,7,604
2022-06-30,P001,Wireless Earbuds,Electronics,4,4234,151,ElectroHub,Tokyo,9,604
2022-07-01,P001,Wireless Earbuds,Electronics,4,4241,151,TechSupply Ltd,Nagoya,5,604
2022-07-02,P001,Wireless Earbuds,Electronics,8,4249,151,TechSupply Ltd,Osaka,11,1208
2022-07-03,P001,Wireless Earbuds,Electronics,7,4251,151,ElectroHub,Osaka,2,1057
2022-07-04,P001,Wireless Earbuds,Electronics,5,4262,151,GadgetPro,Osaka,2,755
2022-07-05,P001,Wireless Earbuds,Electronics,5,4273,151,GadgetPro,Nagoya,6,755
2022-07-06,P001,Wireless Earbuds,Electronics,2,4273,151,TechSupply Ltd,Osaka,5,302
2022-07-07,P001,Wireless Earbuds,Electronics,3,4280,151,TechSupply Ltd,Osaka,4,453
2022-07-08,P001,Wireless Earbuds,Electronics,5,4284,151,GadgetPro,Osaka,3,755
